"시점","국가별",산림면적 (1000km²),멸종위기종(포유동물) (종),멸종위기종(조류) (종),멸종위기종(어류) (종),멸종위기종(고등식물) (종),육상보호구역 (%),해양보호구역 (%)
"1992","니카라과",62,-,-,-,-,29.2,13.4
"1992","파나마",46,-,-,-,-,17.3,3.1
"1992","파라과이",250,-,-,-,-,3.7,-
"1992","페루",762,-,-,-,-,4.7,2.8
"1992","푸에르토리코",3,-,-,-,-,10.0,1.5
"1992","세인트키츠네비스",0,-,-,-,-,3.6,0.5
"1992","세인트루시아",0,-,-,-,-,14.3,0.1
"1992","세인트빈센트그레나딘",0,-,-,-,-,10.9,0.6
"1992","수리남",154,-,-,-,-,3.5,22.9
"1992","트리니다드토바고",2,-,-,-,-,30.9,2.8
"1992","터크스케이커스제도",0,-,-,-,-,42.9,1.0
"1992","미국령버진아일랜드",0,-,-,-,-,15.2,0.4
"1992","우루과이",9,-,-,-,-,0.3,0.2
"1992","베네수엘라",515,-,-,-,-,53.4,15.3
"1992","유럽",,,,,,,
"1992","알바니아",8,-,-,-,-,3.4,0.2
"1992","안도라",0,-,-,-,-,5.6,-
"1992","오스트리아",38,-,-,-,-,21.0,-
"1992","벨라루스",79,-,-,-,-,6.7,-
"1992","벨기에",8,-,-,-,-,3.3,0.0
"1992","보스니아-헤르체고비나",22,-,-,-,-,0.5,0.7
"1992","불가리아",33,-,-,-,-,3.1,0.3
"1992","샤넬군도",0,-,-,-,-,9.3,0.0
"1992","크로아티아",19,-,-,-,-,7.8,1.3
"1992","체코",26,-,-,-,-,15.0,-
"1992","덴마크",5,-,-,-,-,4.2,3.0
"1992","에스토니아",22,-,-,-,-,18.1,25.4
"1992","페로제도",0,-,-,-,-,-,-
"1992","핀란드",220,-,-,-,-,8.7,3.8
"1992","프랑스",146,-,-,-,-,10.5,0.3
"1992","독일",113,-,-,-,-,32.5,35.8
"1992","지브롤터",0,-,-,-,-,-,-
"1992","그리스",34,-,-,-,-,6.3,2.3
"1992","헝가리",18,-,-,-,-,4.7,-
"1992","아이슬란드",0,-,-,-,-,9.6,0.1
"1992","아일랜드",5,-,-,-,-,0.9,0.1
"1992","맨섬",0,-,-,-,-,-,-
"1992","이탈리아",77,-,-,-,-,6.7,1.0
"1992","라트비아",32,-,-,-,-,6.5,4.6
"1992","리히텐슈타인",0,-,-,-,-,38.9,-
"1992","리투아니아",20,-,-,-,-,11.3,10.7
"1992","룩셈부르크",1,-,-,-,-,12.3,-
"1992","북마케도니아",9,-,-,-,-,4.4,-
"1992","몰타",0,-,-,-,-,0.1,0.3
"1992","몰도바",3,-,-,-,-,1.2,-
"1992","모나코",0,-,-,-,-,23.7,0.1
"1992","네덜란드",3,-,-,-,-,11.3,12.8
"1992","노르웨이",121,-,-,-,-,7.8,1.2
"1992","폴란드",89,-,-,-,-,17.6,3.4
"1992","포르투갈",34,-,-,-,-,5.9,2.1
"1992","루마니아",64,-,-,-,-,4.4,33.3
"1992","러시아",8090,-,-,-,-,5.4,2.2
"1992","산마리노",0,-,-,-,-,-,-
"1992","슬로바키아",19,-,-,-,-,19.3,-
"1992","슬로베니아",12,-,-,-,-,8.2,0.1
"1992","스페인",145,-,-,-,-,8.0,1.0
"1992","스웨덴",281,-,-,-,-,6.3,4.4
"1992","스위스",12,-,-,-,-,16.2,-
"1992","우크라이나",93,-,-,-,-,2.1,4.6
"1992","영국",28,-,-,-,-,22.6,5.1
"1992","유로지역",931,-,-,-,-,-,-
"1992","몬테네그로",6,-,-,-,-,13.2,0.9
"1992","세르비아",25,-,-,-,-,5.4,-
"1992","아프리카",,,,,,,
"1992","알제리",16,-,-,-,-,6.3,0.2
"1992","앙골라",790,-,-,-,-,12.4,0.1
"1992","베냉",47,-,-,-,-,23.8,-
"1992","보츠와나",186,-,-,-,-,30.9,-
"1992","부르키나파소",76,-,-,-,-,13.7,-
"1992","부룬디",3,-,-,-,-,3.8,-
"1992","카메룬",223,-,-,-,-,7.1,0.4
"1992","카보베르데",0,-,-,-,-,2.5,-
"1992","중앙아프리카공화국",231,-,-,-,-,17.7,-
"1992","차드",67,-,-,-,-,9.4,-
"1992","코모로",0,-,-,-,-,-,-
"1992","콩고",223,-,-,-,-,5.4,-
"1992","콩고민주공화국",1493,-,-,-,-,10.0,4.4
"1992","코트디부아르",73,-,-,-,-,22.6,0.1
"1992","지부티",0,-,-,-,-,0.0,0.2
"1992","이집트",0,-,-,-,-,2.0,4.7
"1992","적도기니",27,-,-,-,-,7.3,0.0
"1992","에리트레아",16,-,-,-,-,4.9,-
"1992","에티오피아",203,-,-,-,-,17.7,-
"1992","가봉",237,-,-,-,-,4.6,0.2
"1992","감비아",4,-,-,-,-,1.5,0.1
"1992","가나",97,-,-,-,-,14.7,0.0
"1992","기니",72,-,-,-,-,6.8,-
"1992","기니비사우",22,-,-,-,-,7.7,2.7
"1992","케냐",39,-,-,-,-,11.7,5.2
"1992","레소토",0,-,-,-,-,0.5,-
"1992","라이베리아",85,-,-,-,-,1.6,-
"1992","리비아",2,-,-,-,-,0.1,0.1
"1992","마다가스카르",136,-,-,-,-,2.3,0.0
"1992","말라위",34,-,-,-,-,15.0,-
"1992","말리",133,-,-,-,-,2.3,-
"1992","모리타니",5,-,-,-,-,0.5,32.1
"1992","모리셔스",0,-,-,-,-,1.7,0.3
"1992","모로코",55,-,-,-,-,1.3,1.2
"1992","모잠비크",429,-,-,-,-,14.8,1.8
"1992","나미비아",86,-,-,-,-,14.4,0.5
"1992","니제르",18,-,-,-,-,7.1,-
"1992","나이지리아",262,-,-,-,-,12.8,0.2
"1992","르완다",3,-,-,-,-,9.9,-
"1992","상투메프린시페",1,-,-,-,-,-,-
"1992","세네갈",92,-,-,-,-,24.1,5.8
"1992","세이셸",0,-,-,-,-,42.0,0.5
"1992","시에라리온",31,-,-,-,-,5.0,-
"1992","소말리아",81,-,-,-,-,0.6,0.0
"1992","남아프리카공화국",181,-,-,-,-,6.8,0.7
"1992","수단",-,-,-,-,-,4.2,0.1
"1992","에스와티니",5,-,-,-,-,3.0,-
"1992","탄자니아",566,-,-,-,-,26.8,3.7
"1992","토고",13,-,-,-,-,11.3,-
"1992","튀니지",6,-,-,-,-,1.3,1.1
"1992","우간다",35,-,-,-,-,8.4,-
"1992","잠비아",473,-,-,-,-,36.0,-
"1992","짐바브웨",187,-,-,-,-,18.0,-
"1992","오세아니아",,,,,,,
"1992","미국령사모아",0,-,-,-,-,0.3,2.1
"1992","오스트레일리아",1335,-,-,-,-,8.0,10.9
"1992","피지",10,-,-,-,-,1.1,0.1
"1992","프랑스령폴리네시아",1,-,-,-,-,0.4,0.1
"1992","괌",0,-,-,-,-,25.5,0.6
"1992","키리바시",0,-,-,-,-,5.0,0.3
"1992","마셜제도",0,-,-,-,-,-,-
"1992","미크로네시아",1,-,-,-,-,2.7,0.0
"1992","나우루",0,-,-,-,-,-,-
"1992","뉴칼레도니아",8,-,-,-,-,5.5,0.3
"1992","뉴질랜드",95,-,-,-,-,25.4,0.4
"1992","북마리아나제도",0,-,-,-,-,0.8,0.0
"1992","팔라우",0,-,-,-,-,0.3,0.5
"1992","파푸아뉴기니",364,-,-,-,-,2.0,0.3
"1992","사모아",2,-,-,-,-,2.4,0.5
"1992","솔로몬제도",25,-,-,-,-,0.1,-
"1992","통가",0,-,-,-,-,2.0,0.0
"1992","투발루",0,-,-,-,-,-,-
"1992","바누아투",4,-,-,-,-,3.7,0.0
"1993","아시아",,,,,,,
"1993","대한민국",65,-,-,-,-,2.2,3.5
"1993","아프가니스탄",12,-,-,-,-,0.4,-
"1993","아르메니아",3,-,-,-,-,6.9,-
"1993","아제르바이잔",10,-,-,-,-,6.8,-
"1993","바레인",0,-,-,-,-,1.4,-
"1993","방글라데시",19,-,-,-,-,1.7,0.4
"1993","부탄",25,-,-,-,-,18.1,-
"1993","브루나이",4,-,-,-,-,44.0,1.4
"1993","캄보디아",109,-,-,-,-,15.5,0.4
"1993","중국",1631,-,-,-,-,13.8,0.6
"1993","키프로스",2,-,-,-,-,10.3,0.3
"1993","동티모르",10,-,-,-,-,-,-
"1993","조지아",28,-,-,-,-,2.8,0.2
"1993","홍콩",-,-,-,-,-,41.1,-
"1993","인도",650,-,-,-,-,4.9,1.6
"1993","인도네시아",1134,-,-,-,-,10.9,0.6
"1993","이란",92,-,-,-,-,5.2,1.0
"1993","이라크",8,-,-,-,-,0.1,-
"1993","이스라엘",1,-,-,-,-,17.8,0.4
"1993","일본",249,-,-,-,-,14.0,2.2
"1993","요르단",1,-,-,-,-,1.1,-
"1993","카자흐스탄",32,-,-,-,-,2.4,-
"1993","북한",68,-,-,-,-,4.3,0.1
"1993","쿠웨이트",0,-,-,-,-,1.6,0.0
"1993","키르기스스탄",11,-,-,-,-,6.4,-
"1993","라오스",177,-,-,-,-,14.8,-
"1993","레바논",1,-,-,-,-,0.5,0.1
"1993","말레이시아",203,-,-,-,-,18.0,1.5
"1993","몰디브",0,-,-,-,-,-,-
"1993","몽골",143,-,-,-,-,8.2,-
"1993","미얀마",379,-,-,-,-,3.1,0.3
"1993","네팔",57,-,-,-,-,14.0,-
"1993","오만",0,-,-,-,-,0.0,-
"1993","파키스탄",48,-,-,-,-,10.1,1.8
"1993","필리핀",76,-,-,-,-,8.9,0.5
"1993","카타르",0,-,-,-,-,2.1,0.3
"1993","사우디아라비아",10,-,-,-,-,7.7,0.7
"1993","싱가포르",0,-,-,-,-,5.0,-
"1993","스리랑카",23,-,-,-,-,20.3,1.1
"1993","시리아",4,-,-,-,-,0.3,-
"1993","타지키스탄",4,-,-,-,-,4.1,-
"1993","태국",193,-,-,-,-,15.9,4.0
"1993","튀르키예",199,-,-,-,-,1.9,2.4
"1993","투르크메니스탄",41,-,-,-,-,3.0,-
"1993","아랍에미리트",3,-,-,-,-,0.3,0.3
"1993","우즈베키스탄",27,-,-,-,-,2.3,-
"1993","베트남",101,-,-,-,-,4.6,0.3
"1993","예멘",5,-,-,-,-,-,-
"1993","북아메리카",,,,,,,
"1993","버뮤다",0,-,-,-,-,5.4,4.8
"1993","캐나다",3481,-,-,-,-,4.8,0.6
"1993","그린란드",0,-,-,-,-,40.4,36.1
"1993","멕시코",699,-,-,-,-,3.0,2.9
"1993","미국",3028,-,-,-,-,12.4,21.2
"1993","남아메리카",,,,,,,
"1993","앤티가바부다",0,-,-,-,-,6.6,0.5
"1993","아르헨티나",347,-,-,-,-,5.2,1.1
"1993","아루바",0,-,-,-,-,0.1,-
"1993","바하마",5,-,-,-,-,6.1,0.2
"1993","바베이도스",0,-,-,-,-,0.1,0.1
"1993","벨리즈",16,-,-,-,-,16.0,0.3
"1993","볼리비아",570,-,-,-,-,9.3,-
"1993","브라질",5776,-,-,-,-,9.7,11.5
"1993","영국령버진아일랜드",0,-,-,-,-,-,-
"1993","케이맨제도",0,-,-,-,-,7.9,1.1
"1993","칠레",154,-,-,-,-,16.0,3.5
"1993","콜롬비아",643,-,-,-,-,19.3,0.9
"1993","코스타리카",29,-,-,-,-,19.9,12.1
"1993","쿠바",22,-,-,-,-,4.3,1.3
"1993","도미니카연방",0,-,-,-,-,21.4,0.1
"1993","도미니카공화국",17,-,-,-,-,22.2,30.4
"1993","에콰도르",144,-,-,-,-,22.5,0.2
"1993","엘살바도르",7,-,-,-,-,0.4,3.1
"1993","그레나다",0,-,-,-,-,1.7,-
"1993","과테말라",46,-,-,-,-,25.9,0.3
"1993","가이아나",186,-,-,-,-,2.9,-
"1993","아이티",4,-,-,-,-,0.3,-
"1993","온두라스",69,-,-,-,-,15.0,0.3
"1993","자메이카",5,-,-,-,-,14.1,0.3
"1993","니카라과",61,-,-,-,-,29.3,13.4
"1993","파나마",46,-,-,-,-,17.3,3.1
"1993","파라과이",248,-,-,-,-,3.8,-
"1993","페루",761,-,-,-,-,4.7,2.8
"1993","푸에르토리코",4,-,-,-,-,10.0,1.5
"1993","세인트키츠네비스",0,-,-,-,-,3.6,0.5
"1993","세인트루시아",0,-,-,-,-,14.3,0.1
"1993","세인트빈센트그레나딘",0,-,-,-,-,10.9,0.6
"1993","수리남",154,-,-,-,-,3.5,22.9
"1993","트리니다드토바고",2,-,-,-,-,31.2,2.8
"1993","터크스케이커스제도",0,-,-,-,-,42.9,1.0
"1993","미국령버진아일랜드",0,-,-,-,-,15.2,0.4
"1993","우루과이",10,-,-,-,-,0.3,0.2
"1993","베네수엘라",512,-,-,-,-,53.8,15.3
"1993","유럽",,,,,,,
"1993","알바니아",8,-,-,-,-,3.4,0.2
"1993","안도라",0,-,-,-,-,5.6,-
"1993","오스트리아",38,-,-,-,-,21.0,-
"1993","벨라루스",79,-,-,-,-,6.8,-
"1993","벨기에",8,-,-,-,-,3.3,0.0
"1993","보스니아-헤르체고비나",22,-,-,-,-,0.5,0.7
"1993","불가리아",33,-,-,-,-,3.1,0.3
"1993","샤넬군도",0,-,-,-,-,9.3,0.0
"1993","크로아티아",19,-,-,-,-,7.8,1.3
"1993","체코",26,-,-,-,-,15.0,-
"1993","덴마크",5,-,-,-,-,4.3,3.0
"1993","에스토니아",22,-,-,-,-,18.1,25.4
"1993","페로제도",0,-,-,-,-,-,-
"1993","핀란드",220,-,-,-,-,8.7,3.8
"1993","프랑스",147,-,-,-,-,10.5,0.3
"1993","독일",113,-,-,-,-,32.9,35.8
"1993","지브롤터",0,-,-,-,-,-,-
"1993","그리스",34,-,-,-,-,6.4,2.3
"1993","헝가리",18,-,-,-,-,4.7,-
"1993","아이슬란드",0,-,-,-,-,9.7,0.1
"1993","아일랜드",5,-,-,-,-,0.9,0.1
"1993","맨섬",0,-,-,-,-,-,-
"1993","이탈리아",78,-,-,-,-,7.5,1.0
"1993","라트비아",32,-,-,-,-,6.5,4.6
"1993","리히텐슈타인",0,-,-,-,-,38.9,-
"1993","리투아니아",20,-,-,-,-,11.3,10.7
"1993","룩셈부르크",1,-,-,-,-,12.3,-
"1993","북마케도니아",9,-,-,-,-,4.4,-
"1993","몰타",0,-,-,-,-,0.1,0.3
"1993","몰도바",3,-,-,-,-,1.3,-
"1993","모나코",0,-,-,-,-,23.7,0.1
"1993","네덜란드",3,-,-,-,-,11.3,19.6
"1993","노르웨이",121,-,-,-,-,7.9,1.3
"1993","폴란드",89,-,-,-,-,18.5,3.4
"1993","포르투갈",34,-,-,-,-,5.9,2.1
"1993","루마니아",64,-,-,-,-,4.5,33.3
"1993","러시아",8090,-,-,-,-,6.0,4.2
"1993","산마리노",0,-,-,-,-,-,-
"1993","슬로바키아",19,-,-,-,-,19.4,-
"1993","슬로베니아",12,-,-,-,-,8.4,0.1
"1993","스페인",149,-,-,-,-,8.0,1.0
"1993","스웨덴",281,-,-,-,-,6.8,4.4
"1993","스위스",12,-,-,-,-,16.2,-
"1993","우크라이나",93,-,-,-,-,2.2,4.6
"1993","영국",28,-,-,-,-,22.9,5.3
"1993","유로지역",936,-,-,-,-,-,-
"1993","몬테네그로",6,-,-,-,-,13.2,0.9
"1993","세르비아",25,-,-,-,-,5.4,-
"1993","아프리카",,,,,,,
"1993","알제리",16,-,-,-,-,6.3,0.2
"1993","앙골라",788,-,-,-,-,12.4,0.1
"1993","베냉",46,-,-,-,-,23.8,-
"1993","보츠와나",184,-,-,-,-,30.9,-
"1993","부르키나파소",76,-,-,-,-,13.7,-
"1993","부룬디",3,-,-,-,-,4.2,-
"1993","카메룬",222,-,-,-,-,7.1,0.4
"1993","카보베르데",0,-,-,-,-,2.5,-
"1993","중앙아프리카공화국",231,-,-,-,-,17.7,-
"1993","차드",66,-,-,-,-,9.4,-
"1993","코모로",0,-,-,-,-,-,-
"1993","콩고",223,-,-,-,-,6.8,-
"1993","콩고민주공화국",1486,-,-,-,-,10.0,4.4
"1993","코트디부아르",70,-,-,-,-,22.6,0.1
"1993","지부티",0,-,-,-,-,0.0,0.2
"1993","이집트",0,-,-,-,-,2.0,4.7
"1993","적도기니",27,-,-,-,-,7.3,0.0
"1993","에리트레아",11,-,-,-,-,4.9,-
"1993","에티오피아",190,-,-,-,-,17.7,-
"1993","가봉",237,-,-,-,-,4.6,0.2
"1993","감비아",4,-,-,-,-,1.5,0.1
"1993","가나",96,-,-,-,-,14.7,0.0
"1993","기니",72,-,-,-,-,6.8,-
"1993","기니비사우",22,-,-,-,-,7.7,2.7
"1993","케냐",39,-,-,-,-,11.8,5.2
"1993","레소토",0,-,-,-,-,0.5,-
"1993","라이베리아",84,-,-,-,-,1.6,-
"1993","리비아",2,-,-,-,-,0.1,0.1
"1993","마다가스카르",135,-,-,-,-,2.3,0.0
"1993","말라위",34,-,-,-,-,15.0,-
"1993","말리",133,-,-,-,-,2.3,-
"1993","모리타니",5,-,-,-,-,0.5,32.1
"1993","모리셔스",0,-,-,-,-,1.7,0.3
"1993","모로코",55,-,-,-,-,1.3,1.2
"1993","모잠비크",427,-,-,-,-,14.8,1.8
"1993","나미비아",86,-,-,-,-,14.4,0.5
"1993","니제르",18,-,-,-,-,7.1,-
"1993","나이지리아",260,-,-,-,-,12.8,0.2
"1993","르완다",3,-,-,-,-,9.9,-
"1993","상투메프린시페",1,-,-,-,-,-,-
"1993","세네갈",92,-,-,-,-,24.1,5.8
"1993","세이셸",0,-,-,-,-,42.0,0.5
"1993","시에라리온",31,-,-,-,-,5.0,-
"1993","소말리아",81,-,-,-,-,0.6,0.0
"1993","남아프리카공화국",180,-,-,-,-,6.8,0.7
"1993","수단",-,-,-,-,-,4.2,0.1
"1993","에스와티니",5,-,-,-,-,3.0,-
"1993","탄자니아",563,-,-,-,-,26.9,3.7
"1993","토고",13,-,-,-,-,11.3,-
"1993","튀니지",7,-,-,-,-,1.3,1.2
"1993","우간다",35,-,-,-,-,8.5,-
"1993","잠비아",473,-,-,-,-,36.0,-
"1993","짐바브웨",187,-,-,-,-,18.0,-
"1993","오세아니아",,,,,,,
"1993","미국령사모아",0,-,-,-,-,0.3,2.1
"1993","오스트레일리아",1333,-,-,-,-,8.0,11.3
"1993","피지",10,-,-,-,-,1.1,0.1
"1993","프랑스령폴리네시아",1,-,-,-,-,0.4,0.1
"1993","괌",0,-,-,-,-,25.5,0.6
"1993","키리바시",0,-,-,-,-,5.0,0.3
"1993","마셜제도",0,-,-,-,-,-,-
"1993","미크로네시아",1,-,-,-,-,2.7,0.0
"1993","나우루",0,-,-,-,-,-,-
"1993","뉴칼레도니아",8,-,-,-,-,5.5,0.3
"1993","뉴질랜드",95,-,-,-,-,25.5,0.4
"1993","북마리아나제도",0,-,-,-,-,0.8,0.0
"1993","팔라우",0,-,-,-,-,0.3,0.5
"1993","파푸아뉴기니",364,-,-,-,-,2.6,0.3
"1993","사모아",2,-,-,-,-,2.4,0.5
"1993","솔로몬제도",25,-,-,-,-,0.1,-
"1993","통가",0,-,-,-,-,2.0,0.0
"1993","투발루",0,-,-,-,-,-,-
"1993","바누아투",4,-,-,-,-,3.7,0.0
"1994","아시아",,,,,,,
"1994","대한민국",65,-,-,-,-,2.2,3.5
"1994","아프가니스탄",12,-,-,-,-,0.4,-
"1994","아르메니아",3,-,-,-,-,6.9,-
"1994","아제르바이잔",10,-,-,-,-,6.8,-
"1994","바레인",0,-,-,-,-,1.4,-
"1994","방글라데시",19,-,-,-,-,1.7,0.4
"1994","부탄",25,-,-,-,-,18.1,-
"1994","브루나이",4,-,-,-,-,44.0,1.4
"1994","캄보디아",109,-,-,-,-,17.4,0.4
"1994","중국",1651,-,-,-,-,13.9,0.6
"1994","키프로스",2,-,-,-,-,10.3,0.3
"1994","동티모르",10,-,-,-,-,-,-
"1994","조지아",28,-,-,-,-,2.8,0.2
"1994","홍콩",-,-,-,-,-,41.2,-
"1994","인도",654,-,-,-,-,4.9,1.6
"1994","인도네시아",1116,-,-,-,-,10.9,0.6
"1994","이란",92,-,-,-,-,5.2,1.0
"1994","이라크",8,-,-,-,-,0.1,-
"1994","이스라엘",1,-,-,-,-,17.8,0.4
"1994","일본",249,-,-,-,-,14.8,4.3
"1994","요르단",1,-,-,-,-,1.1,-
"1994","카자흐스탄",32,-,-,-,-,2.4,-
"1994","북한",67,-,-,-,-,4.3,0.1
"1994","쿠웨이트",0,-,-,-,-,1.6,0.0
"1994","키르기스스탄",12,-,-,-,-,6.5,-
"1994","라오스",177,-,-,-,-,15.4,-
"1994","레바논",1,-,-,-,-,0.5,0.1
"1994","말레이시아",202,-,-,-,-,18.0,1.9
"1994","몰디브",0,-,-,-,-,-,-
"1994","몽골",143,-,-,-,-,8.3,-
"1994","미얀마",375,-,-,-,-,3.4,0.3
"1994","네팔",57,-,-,-,-,14.0,-
"1994","오만",0,-,-,-,-,9.1,0.5
"1994","파키스탄",48,-,-,-,-,10.1,1.8
"1994","필리핀",76,-,-,-,-,9.1,0.8
"1994","카타르",0,-,-,-,-,2.3,0.3
"1994","사우디아라비아",10,-,-,-,-,30.5,0.7
"1994","싱가포르",0,-,-,-,-,5.0,-
"1994","스리랑카",23,-,-,-,-,20.3,1.1
"1994","시리아",4,-,-,-,-,0.3,-
"1994","타지키스탄",4,-,-,-,-,4.1,-
"1994","태국",192,-,-,-,-,16.5,4.0
"1994","튀르키예",199,-,-,-,-,1.9,2.4
"1994","투르크메니스탄",41,-,-,-,-,3.0,-
"1994","아랍에미리트",3,-,-,-,-,0.3,0.3
"1994","우즈베키스탄",27,-,-,-,-,2.3,-
"1994","베트남",103,-,-,-,-,4.7,0.4
"1994","예멘",5,-,-,-,-,0.0,-
"1994","북아메리카",,,,,,,
"1994","버뮤다",0,-,-,-,-,5.4,4.8
"1994","캐나다",3481,-,-,-,-,4.8,0.6
"1994","그린란드",0,-,-,-,-,40.4,36.1
"1994","멕시코",697,-,-,-,-,3.7,5.7
"1994","미국",3029,-,-,-,-,12.4,21.3
"1994","남아메리카",,,,,,,
"1994","앤티가바부다",0,-,-,-,-,6.6,0.5
"1994","아르헨티나",345,-,-,-,-,5.3,1.1
"1994","아루바",0,-,-,-,-,0.1,-
"1994","바하마",5,-,-,-,-,7.4,0.2
"1994","바베이도스",0,-,-,-,-,0.1,0.1
"1994","벨리즈",15,-,-,-,-,17.2,0.3
"1994","볼리비아",567,-,-,-,-,9.3,-
"1994","브라질",5738,-,-,-,-,10.7,11.5
"1994","영국령버진아일랜드",0,-,-,-,-,-,-
"1994","케이맨제도",0,-,-,-,-,7.9,1.1
"1994","칠레",155,-,-,-,-,16.2,3.5
"1994","콜롬비아",641,-,-,-,-,19.3,0.9
"1994","코스타리카",29,-,-,-,-,20.6,12.1
"1994","쿠바",22,-,-,-,-,4.3,1.3
"1994","도미니카연방",0,-,-,-,-,21.4,0.1
"1994","도미니카공화국",17,-,-,-,-,22.2,30.4
"1994","에콰도르",143,-,-,-,-,23.3,0.2
"1994","엘살바도르",7,-,-,-,-,0.4,3.1
"1994","그레나다",0,-,-,-,-,1.7,-
"1994","과테말라",46,-,-,-,-,25.9,0.3
"1994","가이아나",186,-,-,-,-,2.9,-
"1994","아이티",4,-,-,-,-,0.3,-
"1994","온두라스",69,-,-,-,-,15.0,0.3
"1994","자메이카",5,-,-,-,-,14.1,0.3
"1994","니카라과",60,-,-,-,-,29.3,13.4
"1994","파나마",45,-,-,-,-,17.7,4.0
"1994","파라과이",245,-,-,-,-,3.8,-
"1994","페루",760,-,-,-,-,4.8,2.8
"1994","푸에르토리코",4,-,-,-,-,10.0,1.5
"1994","세인트키츠네비스",0,-,-,-,-,3.6,0.5
"1994","세인트루시아",0,-,-,-,-,14.3,0.1
"1994","세인트빈센트그레나딘",0,-,-,-,-,10.9,0.6
"1994","수리남",154,-,-,-,-,3.5,22.9
"1994","트리니다드토바고",2,-,-,-,-,31.2,2.8
"1994","터크스케이커스제도",0,-,-,-,-,42.9,1.0
"1994","미국령버진아일랜드",0,-,-,-,-,15.2,0.4
"1994","우루과이",10,-,-,-,-,0.3,0.2
"1994","베네수엘라",509,-,-,-,-,53.8,15.3
"1994","유럽",,,,,,,
"1994","알바니아",8,-,-,-,-,3.5,1.0
"1994","안도라",0,-,-,-,-,5.6,-
"1994","오스트리아",38,-,-,-,-,21.1,-
"1994","벨라루스",80,-,-,-,-,6.8,-
"1994","벨기에",8,-,-,-,-,3.5,0.0
"1994","보스니아-헤르체고비나",22,-,-,-,-,0.5,0.7
"1994","불가리아",33,-,-,-,-,3.2,0.3
"1994","샤넬군도",0,-,-,-,-,9.3,0.0
"1994","크로아티아",19,-,-,-,-,7.8,1.3
"1994","체코",26,-,-,-,-,15.0,-
"1994","덴마크",5,-,-,-,-,4.3,3.0
"1994","에스토니아",22,-,-,-,-,18.4,25.4
"1994","페로제도",0,-,-,-,-,-,-
"1994","핀란드",221,-,-,-,-,8.7,3.8
"1994","프랑스",148,-,-,-,-,10.5,0.4
"1994","독일",113,-,-,-,-,33.5,36.0
"1994","지브롤터",0,-,-,-,-,-,-
"1994","그리스",34,-,-,-,-,6.5,2.3
"1994","헝가리",19,-,-,-,-,4.7,-
"1994","아이슬란드",0,-,-,-,-,9.8,0.1
"1994","아일랜드",5,-,-,-,-,0.9,0.1
"1994","맨섬",0,-,-,-,-,-,-
"1994","이탈리아",79,-,-,-,-,7.5,1.1
"1994","라트비아",32,-,-,-,-,6.5,4.6
"1994","리히텐슈타인",0,-,-,-,-,38.9,-
"1994","리투아니아",20,-,-,-,-,11.3,10.7
"1994","룩셈부르크",1,-,-,-,-,12.7,-
"1994","북마케도니아",9,-,-,-,-,4.7,-
"1994","몰타",0,-,-,-,-,5.0,0.3
"1994","몰도바",3,-,-,-,-,1.3,-
"1994","모나코",0,-,-,-,-,23.7,0.1
"1994","네덜란드",4,-,-,-,-,11.4,19.6
"1994","노르웨이",121,-,-,-,-,7.9,1.3
"1994","폴란드",90,-,-,-,-,19.2,4.0
"1994","포르투갈",34,-,-,-,-,5.9,2.1
"1994","루마니아",64,-,-,-,-,4.6,33.3
"1994","러시아",8091,-,-,-,-,6.6,8.1
"1994","산마리노",0,-,-,-,-,-,-
"1994","슬로바키아",19,-,-,-,-,19.4,-
"1994","슬로베니아",12,-,-,-,-,8.4,0.1
"1994","스페인",152,-,-,-,-,8.3,1.1
"1994","스웨덴",281,-,-,-,-,6.8,4.5
"1994","스위스",12,-,-,-,-,16.3,-
"1994","우크라이나",94,-,-,-,-,2.4,4.6
"1994","영국",28,-,-,-,-,23.4,5.3
"1994","유로지역",943,-,-,-,-,-,-
"1994","몬테네그로",6,-,-,-,-,13.2,0.9
"1994","세르비아",25,-,-,-,-,5.4,-
"1994","아프리카",,,,,,,
"1994","알제리",16,-,-,-,-,6.3,0.2
"1994","앙골라",786,-,-,-,-,12.4,0.1
"1994","베냉",46,-,-,-,-,23.8,-
"1994","보츠와나",183,-,-,-,-,30.9,-
"1994","부르키나파소",75,-,-,-,-,13.7,-
"1994","부룬디",2,-,-,-,-,4.2,-
"1994","카메룬",221,-,-,-,-,7.6,0.4
"1994","카보베르데",0,-,-,-,-,2.5,-
"1994","중앙아프리카공화국",231,-,-,-,-,17.7,-
"1994","차드",66,-,-,-,-,9.4,-
"1994","코모로",0,-,-,-,-,-,-
"1994","콩고",223,-,-,-,-,6.8,-
"1994","콩고민주공화국",1479,-,-,-,-,10.0,4.4
"1994","코트디부아르",67,-,-,-,-,22.6,0.1
"1994","지부티",0,-,-,-,-,0.0,0.2
"1994","이집트",0,-,-,-,-,2.0,4.7
"1994","적도기니",27,-,-,-,-,7.3,0.0
"1994","에리트레아",11,-,-,-,-,4.9,-
"1994","에티오피아",190,-,-,-,-,17.7,-
"1994","가봉",237,-,-,-,-,4.6,0.2
"1994","감비아",4,-,-,-,-,1.5,0.1
"1994","가나",95,-,-,-,-,14.7,0.0
"1994","기니",71,-,-,-,-,6.8,-
"1994","기니비사우",22,-,-,-,-,7.7,2.7
"1994","케냐",39,-,-,-,-,11.8,5.2
"1994","레소토",0,-,-,-,-,0.5,-
